timestamp,temperature_c,relative_humidity_pct,precipitation_mm,rain_mm,et0_mm,vpd_kpa,shortwave_radiation_w_m2
2021-02-17 23:00:00,24.8,83,0.1,0.1,0.07,0.54,0.0
2021-02-18 00:00:00,24.8,82,0.0,0.0,0.08,0.55,0.0
2021-02-18 01:00:00,24.8,82,0.0,0.0,0.08,0.56,0.0
2021-02-18 02:00:00,24.4,84,0.1,0.1,0.07,0.49,0.0
2021-02-18 03:00:00,24.6,81,0.1,0.1,0.08,0.58,0.0
2021-02-18 04:00:00,24.6,80,0.1,0.1,0.09,0.61,0.0
2021-02-18 05:00:00,24.5,81,0.1,0.1,0.08,0.59,0.0
2021-02-18 06:00:00,24.4,82,0.0,0.0,0.08,0.55,0.0
2021-02-18 07:00:00,24.9,77,0.0,0.0,0.13,0.73,57.0
2021-02-18 08:00:00,25.0,75,0.0,0.0,0.22,0.8,279.0
2021-02-18 09:00:00,25.0,75,0.0,0.0,0.32,0.79,524.0
2021-02-18 10:00:00,25.3,75,0.0,0.0,0.42,0.82,737.0
2021-02-18 11:00:00,25.0,77,0.0,0.0,0.44,0.72,837.0
2021-02-18 12:00:00,25.1,75,0.0,0.0,0.51,0.8,965.0
2021-02-18 13:00:00,24.7,81,0.0,0.0,0.47,0.6,945.0
2021-02-18 14:00:00,24.9,78,0.0,0.0,0.44,0.68,836.0
2021-02-18 15:00:00,25.2,73,0.0,0.0,0.42,0.85,735.0
2021-02-18 16:00:00,24.9,79,0.0,0.0,0.3,0.66,514.0
2021-02-18 17:00:00,25.0,78,0.0,0.0,0.21,0.7,291.0
2021-02-18 18:00:00,25.1,78,0.0,0.0,0.13,0.69,66.0
2021-02-18 19:00:00,25.2,77,0.0,0.0,0.11,0.75,0.0
2021-02-18 20:00:00,25.2,78,0.0,0.0,0.11,0.71,0.0
2021-02-18 21:00:00,25.1,79,0.0,0.0,0.1,0.65,0.0
2021-02-18 22:00:00,25.1,80,0.0,0.0,0.09,0.62,0.0
2021-02-18 23:00:00,25.1,81,0.0,0.0,0.09,0.59,0.0
2021-02-19 00:00:00,25.0,82,0.0,0.0,0.08,0.55,0.0
2021-02-19 01:00:00,24.9,83,0.0,0.0,0.07,0.54,0.0
2021-02-19 02:00:00,24.8,84,0.0,0.0,0.06,0.49,0.0
2021-02-19 03:00:00,24.7,85,0.0,0.0,0.06,0.46,0.0
2021-02-19 04:00:00,24.7,86,0.0,0.0,0.06,0.44,0.0
2021-02-19 05:00:00,24.6,87,0.0,0.0,0.05,0.42,0.0
2021-02-19 06:00:00,24.8,85,0.0,0.0,0.06,0.47,0.0
2021-02-19 07:00:00,24.9,84,0.0,0.0,0.08,0.49,55.0
2021-02-19 08:00:00,24.9,85,0.0,0.0,0.17,0.47,254.0
2021-02-19 09:00:00,25.1,84,0.0,0.0,0.26,0.52,465.0
2021-02-19 10:00:00,25.1,84,0.0,0.0,0.35,0.52,664.0
2021-02-19 11:00:00,25.1,83,0.0,0.0,0.44,0.53,852.0
2021-02-19 12:00:00,25.2,80,0.0,0.0,0.49,0.63,950.0
2021-02-19 13:00:00,25.3,79,0.0,0.0,0.49,0.68,946.0
2021-02-19 14:00:00,25.5,78,0.0,0.0,0.46,0.73,844.0
2021-02-19 15:00:00,25.5,80,0.0,0.0,0.4,0.66,722.0
2021-02-19 16:00:00,25.5,80,0.0,0.0,0.28,0.66,452.0
2021-02-19 17:00:00,25.4,81,0.0,0.0,0.19,0.62,261.0
2021-02-19 18:00:00,25.3,82,0.0,0.0,0.1,0.56,56.0
2021-02-19 19:00:00,24.9,84,0.0,0.0,0.07,0.51,0.0
2021-02-19 20:00:00,25.0,84,0.0,0.0,0.07,0.5,0.0
2021-02-19 21:00:00,24.9,84,0.0,0.0,0.07,0.49,0.0
2021-02-19 22:00:00,24.9,84,0.0,0.0,0.07,0.49,0.0
2021-02-19 23:00:00,24.7,85,0.0,0.0,0.07,0.47,0.0
2021-02-20 00:00:00,24.7,84,0.0,0.0,0.07,0.49,0.0
2021-02-20 01:00:00,24.7,84,0.0,0.0,0.07,0.5,0.0
2021-02-20 02:00:00,24.4,85,0.1,0.1,0.07,0.47,0.0
2021-02-20 03:00:00,24.6,83,0.1,0.1,0.08,0.54,0.0
2021-02-20 04:00:00,24.6,81,0.0,0.0,0.08,0.58,0.0
2021-02-20 05:00:00,24.6,81,0.1,0.1,0.09,0.6,0.0
2021-02-20 06:00:00,24.7,79,0.0,0.0,0.09,0.64,0.0
2021-02-20 07:00:00,24.7,80,0.0,0.0,0.11,0.63,63.0
2021-02-20 08:00:00,24.7,78,0.0,0.0,0.19,0.69,221.0
2021-02-20 09:00:00,24.9,77,0.0,0.0,0.31,0.73,507.0
2021-02-20 10:00:00,25.1,76,0.0,0.0,0.36,0.75,622.0
2021-02-20 11:00:00,24.9,78,0.0,0.0,0.41,0.69,746.0
2021-02-20 12:00:00,25.0,78,0.0,0.0,0.46,0.7,861.0
2021-02-20 13:00:00,24.8,81,0.0,0.0,0.44,0.6,872.0
2021-02-20 14:00:00,24.7,82,0.0,0.0,0.35,0.57,668.0
2021-02-20 15:00:00,24.9,79,0.0,0.0,0.34,0.65,603.0
2021-02-20 16:00:00,25.0,78,0.0,0.0,0.28,0.69,462.0
2021-02-20 17:00:00,24.9,79,0.0,0.0,0.21,0.67,285.0
2021-02-20 18:00:00,25.0,76,0.0,0.0,0.14,0.75,70.0
2021-02-20 19:00:00,25.2,76,0.0,0.0,0.1,0.76,0.0
2021-02-20 20:00:00,25.3,75,0.0,0.0,0.12,0.82,0.0
2021-02-20 21:00:00,24.8,78,0.0,0.0,0.1,0.68,0.0
2021-02-20 22:00:00,25.1,75,0.0,0.0,0.11,0.79,0.0
2021-02-20 23:00:00,25.2,74,0.0,0.0,0.11,0.82,0.0
2021-02-21 00:00:00,24.9,77,0.0,0.0,0.11,0.73,0.0
2021-02-21 01:00:00,24.8,76,0.0,0.0,0.11,0.76,0.0
2021-02-21 02:00:00,24.7,75,0.0,0.0,0.11,0.77,0.0
2021-02-21 03:00:00,24.8,76,0.0,0.0,0.11,0.75,0.0
2021-02-21 04:00:00,24.8,74,0.0,0.0,0.11,0.8,0.0
2021-02-21 05:00:00,25.0,72,0.0,0.0,0.12,0.9,0.0
2021-02-21 06:00:00,24.8,74,0.0,0.0,0.11,0.8,0.0
2021-02-21 07:00:00,24.9,75,0.0,0.0,0.13,0.79,54.0
2021-02-21 08:00:00,25.3,71,0.0,0.0,0.24,0.95,282.0
2021-02-21 09:00:00,25.2,73,0.0,0.0,0.33,0.85,505.0
2021-02-21 10:00:00,25.2,73,0.0,0.0,0.42,0.87,717.0
2021-02-21 11:00:00,24.8,79,0.0,0.0,0.46,0.66,886.0
2021-02-21 12:00:00,24.8,76,0.0,0.0,0.51,0.74,956.0
2021-02-21 13:00:00,24.8,76,0.0,0.0,0.51,0.76,953.0
2021-02-21 14:00:00,24.9,74,0.0,0.0,0.49,0.82,885.0
2021-02-21 15:00:00,24.9,75,0.0,0.0,0.42,0.8,735.0
2021-02-21 16:00:00,25.0,74,0.0,0.0,0.33,0.82,519.0
2021-02-21 17:00:00,24.8,78,0.0,0.0,0.2,0.67,286.0
2021-02-21 18:00:00,24.8,79,0.0,0.0,0.11,0.64,66.0
2021-02-21 19:00:00,24.9,79,0.0,0.0,0.08,0.66,0.0
2021-02-21 20:00:00,24.8,79,0.0,0.0,0.08,0.66,0.0
2021-02-21 21:00:00,24.9,77,0.0,0.0,0.08,0.71,0.0
2021-02-21 22:00:00,24.9,77,0.0,0.0,0.08,0.73,0.0
2021-02-21 23:00:00,24.9,77,0.0,0.0,0.08,0.73,0.0
2021-02-22 00:00:00,24.8,77,0.0,0.0,0.08,0.73,0.0
2021-02-22 01:00:00,24.8,77,0.0,0.0,0.07,0.72,0.0
2021-02-22 02:00:00,24.6,78,0.0,0.0,0.06,0.66,0.0
2021-02-22 03:00:00,24.4,80,0.0,0.0,0.06,0.61,0.0
2021-02-22 04:00:00,24.4,80,0.0,0.0,0.06,0.61,0.0
2021-02-22 05:00:00,24.5,79,0.0,0.0,0.06,0.64,0.0
2021-02-22 06:00:00,24.6,78,0.0,0.0,0.07,0.68,0.0
2021-02-22 07:00:00,24.7,78,0.0,0.0,0.1,0.68,63.0
2021-02-22 08:00:00,24.7,77,0.0,0.0,0.21,0.71,297.0
2021-02-22 09:00:00,24.8,77,0.0,0.0,0.32,0.73,525.0
2021-02-22 10:00:00,24.8,78,0.0,0.0,0.42,0.69,742.0
2021-02-22 11:00:00,24.7,78,0.0,0.0,0.5,0.68,896.0
2021-02-22 12:00:00,24.7,79,0.0,0.0,0.55,0.65,992.0
2021-02-22 13:00:00,24.7,80,0.0,0.0,0.55,0.63,993.0
2021-02-22 14:00:00,24.7,79,0.0,0.0,0.51,0.65,914.0
2021-02-22 15:00:00,24.9,78,0.0,0.0,0.44,0.7,759.0
2021-02-22 16:00:00,24.9,78,0.0,0.0,0.33,0.69,546.0
2021-02-22 17:00:00,24.8,80,0.0,0.0,0.2,0.63,294.0
2021-02-22 18:00:00,24.8,80,0.0,0.0,0.09,0.63,71.0
2021-02-22 19:00:00,24.7,81,0.0,0.0,0.05,0.58,0.0
2021-02-22 20:00:00,24.7,81,0.0,0.0,0.06,0.58,0.0
2021-02-22 21:00:00,24.6,81,0.0,0.0,0.06,0.58,0.0
2021-02-22 22:00:00,24.6,80,0.0,0.0,0.06,0.61,0.0
2021-02-22 23:00:00,24.7,80,0.0,0.0,0.06,0.63,0.0
2021-02-23 00:00:00,24.6,81,0.0,0.0,0.05,0.58,0.0
2021-02-23 01:00:00,24.5,83,0.0,0.0,0.04,0.52,0.0
2021-02-23 02:00:00,24.4,83,0.0,0.0,0.04,0.51,0.0
2021-02-23 03:00:00,24.3,83,0.0,0.0,0.04,0.52,0.0
2021-02-23 04:00:00,24.3,82,0.0,0.0,0.04,0.55,0.0
2021-02-23 05:00:00,24.3,82,0.0,0.0,0.04,0.55,0.0
2021-02-23 06:00:00,24.3,82,0.0,0.0,0.03,0.53,0.0
2021-02-23 07:00:00,24.6,80,0.0,0.0,0.07,0.61,64.0
2021-02-23 08:00:00,24.7,79,0.0,0.0,0.15,0.65,209.0
2021-02-23 09:00:00,24.8,79,0.0,0.0,0.24,0.66,349.0
2021-02-23 10:00:00,24.8,79,0.0,0.0,0.42,0.66,672.0
2021-02-23 11:00:00,24.8,79,0.0,0.0,0.5,0.64,846.0
2021-02-23 12:00:00,24.9,79,0.0,0.0,0.56,0.67,974.0
2021-02-23 13:00:00,24.9,79,0.0,0.0,0.56,0.64,970.0
2021-02-23 14:00:00,24.9,79,0.0,0.0,0.51,0.65,871.0
2021-02-23 15:00:00,25.0,79,0.0,0.0,0.44,0.67,749.0
2021-02-23 16:00:00,25.1,79,0.0,0.0,0.32,0.68,526.0
2021-02-23 17:00:00,25.2,79,0.0,0.0,0.2,0.66,295.0
2021-02-23 18:00:00,25.2,79,0.0,0.0,0.09,0.67,65.0
2021-02-23 19:00:00,24.9,83,0.0,0.0,0.04,0.54,0.0
2021-02-23 20:00:00,24.8,84,0.0,0.0,0.04,0.5,0.0
2021-02-23 21:00:00,24.7,87,0.0,0.0,0.03,0.4,0.0
2021-02-23 22:00:00,24.8,86,0.0,0.0,0.03,0.45,0.0
2021-02-23 23:00:00,24.9,84,0.0,0.0,0.03,0.5,0.0
2021-02-24 00:00:00,24.6,87,0.0,0.0,0.03,0.41,0.0
2021-02-24 01:00:00,24.6,87,0.0,0.0,0.02,0.39,0.0
2021-02-24 02:00:00,24.6,87,0.0,0.0,0.02,0.4,0.0
2021-02-24 03:00:00,24.7,85,0.0,0.0,0.03,0.46,0.0
2021-02-24 04:00:00,24.6,85,0.0,0.0,0.03,0.45,0.0
2021-02-24 05:00:00,24.5,87,0.0,0.0,0.02,0.41,0.0
2021-02-24 06:00:00,24.5,87,0.0,0.0,0.02,0.39,0.0
2021-02-24 07:00:00,24.9,86,0.0,0.0,0.06,0.44,61.0
2021-02-24 08:00:00,25.0,85,0.0,0.0,0.18,0.48,278.0
2021-02-24 09:00:00,25.0,86,0.0,0.0,0.29,0.46,498.0
2021-02-24 10:00:00,25.1,86,0.0,0.0,0.38,0.44,651.0
2021-02-24 11:00:00,24.9,87,0.0,0.0,0.47,0.4,834.0
2021-02-24 12:00:00,24.7,88,0.1,0.1,0.47,0.36,836.0
2021-02-24 13:00:00,24.8,87,0.1,0.1,0.46,0.4,807.0
2021-02-24 14:00:00,25.2,83,0.0,0.0,0.45,0.54,773.0
2021-02-24 15:00:00,25.2,83,0.0,0.0,0.38,0.53,655.0
2021-02-24 16:00:00,25.1,84,0.0,0.0,0.28,0.51,466.0
2021-02-24 17:00:00,25.0,84,0.0,0.0,0.18,0.49,273.0
2021-02-24 18:00:00,25.0,84,0.0,0.0,0.07,0.52,64.0
2021-02-24 19:00:00,24.7,86,0.0,0.0,0.03,0.44,0.0
2021-02-24 20:00:00,24.7,86,0.0,0.0,0.03,0.44,0.0
2021-02-24 21:00:00,24.8,85,0.0,0.0,0.03,0.47,0.0
2021-02-24 22:00:00,24.8,85,0.0,0.0,0.03,0.45,0.0
2021-02-24 23:00:00,24.7,86,0.0,0.0,0.02,0.44,0.0
2021-02-25 00:00:00,24.6,86,0.0,0.0,0.02,0.43,0.0
2021-02-25 01:00:00,24.5,87,0.0,0.0,0.01,0.41,0.0
2021-02-25 02:00:00,24.3,88,0.0,0.0,0.01,0.37,0.0
2021-02-25 03:00:00,24.3,89,0.0,0.0,0.01,0.35,0.0
2021-02-25 04:00:00,24.3,89,0.0,0.0,0.01,0.35,0.0
2021-02-25 05:00:00,24.2,89,0.0,0.0,0.01,0.34,0.0
2021-02-25 06:00:00,24.2,88,0.0,0.0,0.02,0.36,0.0
2021-02-25 07:00:00,24.4,87,0.0,0.0,0.05,0.4,62.0
2021-02-25 08:00:00,24.4,86,0.0,0.0,0.17,0.42,280.0
2021-02-25 09:00:00,24.6,85,0.0,0.0,0.31,0.47,530.0
2021-02-25 10:00:00,24.6,84,0.0,0.0,0.43,0.48,728.0
2021-02-25 11:00:00,24.7,83,0.0,0.0,0.51,0.52,856.0
2021-02-25 12:00:00,24.8,82,0.0,0.0,0.54,0.56,901.0
2021-02-25 13:00:00,24.9,82,0.0,0.0,0.53,0.56,889.0
2021-02-25 14:00:00,25.0,81,0.0,0.0,0.47,0.6,787.0
2021-02-25 15:00:00,25.1,80,0.0,0.0,0.43,0.62,716.0
2021-02-25 16:00:00,25.1,79,0.0,0.0,0.33,0.67,528.0
2021-02-25 17:00:00,25.3,77,0.0,0.0,0.2,0.75,295.0
2021-02-25 18:00:00,25.3,77,0.0,0.0,0.08,0.75,64.0
2021-02-25 19:00:00,24.8,82,0.0,0.0,0.02,0.55,0.0
2021-02-25 20:00:00,24.7,83,0.0,0.0,0.02,0.52,0.0
2021-02-25 21:00:00,24.7,84,0.0,0.0,0.01,0.51,0.0
2021-02-25 22:00:00,24.6,84,0.0,0.0,0.01,0.48,0.0
2021-02-25 23:00:00,24.5,85,0.0,0.0,0.0,0.45,0.0
2021-02-26 00:00:00,24.3,86,0.0,0.0,0.0,0.41,0.0
2021-02-26 01:00:00,24.2,87,0.0,0.0,0.0,0.38,0.0
2021-02-26 02:00:00,24.1,88,0.0,0.0,0.0,0.37,0.0
2021-02-26 03:00:00,24.1,88,0.0,0.0,0.01,0.35,0.0
2021-02-26 04:00:00,24.1,88,0.0,0.0,0.01,0.35,0.0
2021-02-26 05:00:00,24.1,88,0.0,0.0,0.0,0.37,0.0
2021-02-26 06:00:00,24.1,87,0.0,0.0,0.0,0.38,0.0
2021-02-26 07:00:00,24.2,87,0.0,0.0,0.04,0.4,70.0
2021-02-26 08:00:00,24.3,86,0.0,0.0,0.18,0.42,287.0
2021-02-26 09:00:00,24.4,86,0.0,0.0,0.33,0.41,526.0
2021-02-26 10:00:00,24.5,87,0.0,0.0,0.47,0.41,738.0
2021-02-26 11:00:00,24.5,87,0.0,0.0,0.55,0.41,866.0
2021-02-26 12:00:00,24.5,85,0.0,0.0,0.63,0.45,979.0
2021-02-26 13:00:00,24.7,84,0.0,0.0,0.65,0.51,986.0
2021-02-26 14:00:00,24.9,84,0.0,0.0,0.58,0.51,907.0
2021-02-26 15:00:00,25.0,83,0.0,0.0,0.48,0.52,755.0
2021-02-26 16:00:00,25.1,83,0.0,0.0,0.35,0.54,544.0
2021-02-26 17:00:00,25.2,82,0.0,0.0,0.19,0.56,299.0
2021-02-26 18:00:00,25.3,83,0.0,0.0,0.05,0.56,70.0
2021-02-26 19:00:00,25.0,85,0.0,0.0,0.0,0.48,0.0
2021-02-26 20:00:00,25.0,85,0.0,0.0,0.0,0.47,0.0
2021-02-26 21:00:00,24.9,86,0.0,0.0,0.0,0.46,0.0
2021-02-26 22:00:00,24.8,87,0.0,0.0,0.0,0.41,0.0
2021-02-26 23:00:00,24.7,87,0.0,0.0,0.0,0.39,0.0
2021-02-27 00:00:00,24.6,88,0.0,0.0,0.0,0.38,0.0
2021-02-27 01:00:00,24.5,88,0.0,0.0,0.0,0.36,0.0
2021-02-27 02:00:00,24.3,89,0.0,0.0,0.0,0.34,0.0
2021-02-27 03:00:00,24.2,90,0.0,0.0,0.0,0.31,0.0
2021-02-27 04:00:00,24.2,90,0.0,0.0,0.0,0.3,0.0
2021-02-27 05:00:00,24.2,90,0.0,0.0,0.0,0.3,0.0
2021-02-27 06:00:00,24.2,90,0.0,0.0,0.0,0.31,0.0
2021-02-27 07:00:00,24.2,90,0.0,0.0,0.03,0.31,64.0
2021-02-27 08:00:00,24.4,89,0.0,0.0,0.17,0.35,276.0
2021-02-27 09:00:00,24.5,88,0.0,0.0,0.32,0.36,516.0
2021-02-27 10:00:00,24.6,87,0.0,0.0,0.47,0.41,733.0
2021-02-27 11:00:00,24.7,85,0.0,0.0,0.59,0.46,906.0
2021-02-27 12:00:00,24.9,84,0.0,0.0,0.64,0.5,991.0
2021-02-27 13:00:00,25.0,84,0.0,0.0,0.63,0.51,993.0
2021-02-27 14:00:00,25.0,84,0.0,0.0,0.56,0.51,912.0
2021-02-27 15:00:00,25.2,83,0.0,0.0,0.46,0.55,759.0
2021-02-27 16:00:00,25.7,80,0.0,0.0,0.34,0.67,546.0
2021-02-27 17:00:00,25.7,79,0.0,0.0,0.2,0.68,299.0
2021-02-27 18:00:00,25.6,80,0.0,0.0,0.07,0.65,72.0
2021-02-27 19:00:00,25.2,83,0.0,0.0,0.02,0.55,0.0
2021-02-27 20:00:00,25.1,83,0.0,0.0,0.02,0.53,0.0
2021-02-27 21:00:00,25.1,83,0.0,0.0,0.02,0.53,0.0
2021-02-27 22:00:00,25.1,85,0.0,0.0,0.02,0.48,0.0
2021-02-27 23:00:00,25.2,84,0.0,0.0,0.02,0.5,0.0
2021-02-28 00:00:00,25.1,84,0.0,0.0,0.01,0.49,0.0
2021-02-28 01:00:00,25.0,84,0.0,0.0,0.01,0.49,0.0
2021-02-28 02:00:00,24.9,84,0.0,0.0,0.0,0.5,0.0
2021-02-28 03:00:00,24.8,84,0.0,0.0,0.0,0.49,0.0
2021-02-28 04:00:00,24.7,84,0.0,0.0,0.0,0.48,0.0
2021-02-28 05:00:00,24.7,85,0.0,0.0,0.0,0.46,0.0
2021-02-28 06:00:00,24.7,86,0.0,0.0,0.01,0.43,0.0
2021-02-28 07:00:00,25.0,88,0.0,0.0,0.05,0.39,67.0
2021-02-28 08:00:00,25.1,88,0.0,0.0,0.18,0.39,295.0
2021-02-28 09:00:00,25.4,87,0.0,0.0,0.33,0.43,532.0
2021-02-28 10:00:00,25.6,86,0.0,0.0,0.42,0.45,690.0
2021-02-28 11:00:00,25.8,86,0.0,0.0,0.48,0.48,793.0
2021-02-28 12:00:00,25.9,86,0.0,0.0,0.5,0.48,828.0
2021-02-28 13:00:00,26.0,85,0.0,0.0,0.55,0.5,910.0
2021-02-28 14:00:00,26.0,85,0.0,0.0,0.54,0.52,888.0
2021-02-28 15:00:00,26.3,83,0.0,0.0,0.46,0.59,743.0
2021-02-28 16:00:00,26.5,82,0.0,0.0,0.33,0.63,511.0
2021-02-28 17:00:00,26.5,82,0.0,0.0,0.18,0.61,247.0
2021-02-28 18:00:00,26.7,81,0.0,0.0,0.07,0.66,55.0
2021-02-28 19:00:00,25.8,90,0.1,0.1,0.01,0.32,0.0
2021-02-28 20:00:00,25.7,91,0.0,0.0,0.01,0.29,0.0
2021-02-28 21:00:00,25.7,91,0.1,0.1,0.01,0.29,0.0
2021-02-28 22:00:00,25.7,91,0.2,0.2,0.01,0.28,0.0
2021-02-28 23:00:00,25.7,91,0.1,0.1,0.01,0.29,0.0
2021-03-01 00:00:00,25.7,91,0.0,0.0,0.01,0.28,0.0
2021-03-01 01:00:00,25.6,92,0.0,0.0,0.0,0.25,0.0
2021-03-01 02:00:00,25.4,93,0.1,0.1,0.0,0.22,0.0
2021-03-01 03:00:00,25.4,93,0.1,0.1,0.0,0.22,0.0
2021-03-01 04:00:00,25.4,93,0.1,0.1,0.0,0.23,0.0
2021-03-01 05:00:00,25.4,93,0.1,0.1,0.0,0.22,0.0
2021-03-01 06:00:00,25.5,93,0.0,0.0,0.0,0.23,0.0
2021-03-01 07:00:00,25.7,93,0.0,0.0,0.03,0.25,46.0
2021-03-01 08:00:00,25.8,92,0.0,0.0,0.11,0.26,152.0
2021-03-01 09:00:00,25.9,91,0.0,0.0,0.25,0.29,392.0
2021-03-01 10:00:00,26.0,91,0.0,0.0,0.41,0.3,661.0
2021-03-01 11:00:00,26.2,90,0.0,0.0,0.53,0.34,879.0
2021-03-01 12:00:00,26.3,89,0.0,0.0,0.57,0.38,955.0
2021-03-01 13:00:00,26.4,88,0.0,0.0,0.58,0.41,969.0
2021-03-01 14:00:00,26.5,87,0.0,0.0,0.49,0.46,816.0
2021-03-01 15:00:00,26.6,86,0.0,0.0,0.42,0.49,689.0
2021-03-01 16:00:00,26.6,86,0.0,0.0,0.31,0.5,488.0
2021-03-01 17:00:00,26.6,86,0.1,0.1,0.18,0.49,267.0
2021-03-01 18:00:00,26.6,86,0.1,0.1,0.06,0.47,55.0
2021-03-01 19:00:00,26.2,91,0.0,0.0,0.01,0.3,0.0
2021-03-01 20:00:00,26.2,92,0.0,0.0,0.01,0.28,0.0
2021-03-01 21:00:00,26.2,92,0.0,0.0,0.01,0.28,0.0
2021-03-01 22:00:00,26.1,92,0.0,0.0,0.01,0.27,0.0
2021-03-01 23:00:00,26.1,93,0.0,0.0,0.01,0.25,0.0
2021-03-02 00:00:00,26.0,93,0.0,0.0,0.01,0.24,0.0
2021-03-02 01:00:00,25.9,93,0.0,0.0,0.0,0.22,0.0
2021-03-02 02:00:00,25.9,94,0.0,0.0,0.0,0.21,0.0
2021-03-02 03:00:00,25.8,94,0.0,0.0,0.0,0.2,0.0
2021-03-02 04:00:00,25.8,94,0.0,0.0,0.0,0.2,0.0
2021-03-02 05:00:00,25.8,94,0.0,0.0,0.0,0.21,0.0
2021-03-02 06:00:00,25.8,93,0.0,0.0,0.01,0.23,0.0
2021-03-02 07:00:00,26.0,92,0.0,0.0,0.05,0.26,59.0
2021-03-02 08:00:00,26.2,90,0.0,0.0,0.17,0.34,275.0
2021-03-02 09:00:00,26.4,89,0.0,0.0,0.3,0.38,513.0
2021-03-02 10:00:00,26.4,89,0.0,0.0,0.42,0.39,726.0
2021-03-02 11:00:00,26.5,87,0.0,0.0,0.5,0.43,893.0
2021-03-02 12:00:00,26.6,87,0.0,0.0,0.53,0.44,946.0
2021-03-02 13:00:00,26.7,87,0.0,0.0,0.53,0.46,935.0
2021-03-02 14:00:00,26.7,86,0.0,0.0,0.48,0.48,854.0
2021-03-02 15:00:00,26.8,86,0.0,0.0,0.4,0.5,697.0
2021-03-02 16:00:00,26.8,86,0.0,0.0,0.3,0.5,508.0
2021-03-02 17:00:00,26.8,85,0.0,0.0,0.18,0.52,258.0
2021-03-02 18:00:00,26.8,85,0.0,0.0,0.08,0.53,59.0
2021-03-02 19:00:00,26.5,90,0.0,0.0,0.03,0.36,0.0
2021-03-02 20:00:00,26.4,90,0.0,0.0,0.03,0.34,0.0
2021-03-02 21:00:00,26.3,91,0.0,0.0,0.03,0.32,0.0
2021-03-02 22:00:00,26.3,90,0.0,0.0,0.03,0.33,0.0
2021-03-02 23:00:00,26.3,91,0.0,0.0,0.03,0.31,0.0
2021-03-03 00:00:00,26.3,91,0.0,0.0,0.03,0.31,0.0
2021-03-03 01:00:00,26.2,91,0.0,0.0,0.02,0.29,0.0
2021-03-03 02:00:00,26.1,92,0.0,0.0,0.02,0.28,0.0
2021-03-03 03:00:00,26.0,92,0.0,0.0,0.02,0.28,0.0
2021-03-03 04:00:00,26.0,90,0.0,0.0,0.03,0.32,0.0
2021-03-03 05:00:00,25.9,91,0.1,0.1,0.03,0.31,0.0
2021-03-03 06:00:00,26.0,89,0.1,0.1,0.03,0.37,0.0
2021-03-03 07:00:00,26.3,87,0.0,0.0,0.07,0.45,63.0
2021-03-03 08:00:00,26.3,86,0.0,0.0,0.18,0.46,269.0
2021-03-03 09:00:00,26.2,87,0.1,0.1,0.28,0.44,478.0
2021-03-03 10:00:00,25.9,89,0.1,0.1,0.36,0.37,671.0
2021-03-03 11:00:00,26.1,88,0.1,0.1,0.41,0.4,764.0
2021-03-03 12:00:00,26.2,88,0.1,0.1,0.44,0.42,827.0
2021-03-03 13:00:00,26.2,88,0.2,0.2,0.44,0.41,840.0
2021-03-03 14:00:00,26.1,88,0.1,0.1,0.41,0.4,775.0
2021-03-03 15:00:00,26.3,87,0.0,0.0,0.35,0.46,633.0
2021-03-03 16:00:00,26.5,86,0.0,0.0,0.27,0.49,461.0
2021-03-03 17:00:00,26.8,85,0.1,0.1,0.17,0.52,236.0
2021-03-03 18:00:00,26.6,86,0.0,0.0,0.07,0.48,59.0
2021-03-03 19:00:00,26.4,87,0.1,0.1,0.03,0.46,0.0
2021-03-03 20:00:00,26.1,88,0.0,0.0,0.03,0.41,0.0
2021-03-03 21:00:00,25.9,89,0.1,0.1,0.03,0.36,0.0
2021-03-03 22:00:00,25.9,89,0.1,0.1,0.04,0.38,0.0
2021-03-03 23:00:00,25.8,90,0.0,0.0,0.03,0.34,0.0
2021-03-04 00:00:00,26.3,85,0.0,0.0,0.05,0.5,0.0
2021-03-04 01:00:00,26.2,86,0.0,0.0,0.05,0.46,0.0
2021-03-04 02:00:00,25.9,88,0.1,0.1,0.04,0.38,0.0
2021-03-04 03:00:00,25.7,89,0.1,0.1,0.03,0.35,0.0
2021-03-04 04:00:00,26.0,87,0.0,0.0,0.04,0.44,0.0
2021-03-04 05:00:00,26.2,85,0.0,0.0,0.05,0.51,0.0
2021-03-04 06:00:00,26.3,85,0.0,0.0,0.06,0.52,0.0
2021-03-04 07:00:00,26.2,86,0.0,0.0,0.08,0.48,74.0
2021-03-04 08:00:00,26.3,85,0.0,0.0,0.2,0.51,313.0
2021-03-04 09:00:00,26.4,84,0.0,0.0,0.3,0.54,522.0
2021-03-04 10:00:00,26.4,84,0.0,0.0,0.4,0.54,730.0
2021-03-04 11:00:00,26.4,84,0.0,0.0,0.48,0.54,879.0
2021-03-04 12:00:00,26.4,84,0.0,0.0,0.47,0.54,841.0
2021-03-04 13:00:00,26.5,84,0.0,0.0,0.52,0.57,952.0
2021-03-04 14:00:00,26.6,82,0.0,0.0,0.5,0.64,903.0
2021-03-04 15:00:00,26.8,80,0.0,0.0,0.43,0.7,745.0
2021-03-04 16:00:00,26.8,82,0.0,0.0,0.31,0.64,505.0
2021-03-04 17:00:00,26.7,82,0.0,0.0,0.19,0.63,254.0
2021-03-04 18:00:00,26.7,81,0.0,0.0,0.1,0.65,59.0
2021-03-04 19:00:00,26.4,83,0.0,0.0,0.06,0.58,0.0
